Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Film_Thickness_nm
2036.0,20.6,7.36,32.72,1.78,48.4,293.0,107.1,25.05
2211.0,69.6,28.28,51.85,2.69,31.5,279.0,49.7,75.21
2295.0,48.6,47.37,37.27,14.02,43.2,100.0,78.3,518.14
3111.0,93.5,21.33,38.12,8.72,63.3,502.0,83.3,171.4
2901.0,22.4,17.02,40.52,12.15,41.6,545.0,96.0,232.33
3236.0,78.5,30.73,48.52,5.66,29.3,585.0,30.1,144.71
3942.0,114.1,46.59,30.94,9.3,20.5,460.0,43.5,251.12
4158.0,37.4,42.01,24.86,7.93,89.2,374.0,59.3,202.82
3732.0,67.2,49.78,42.24,14.24,49.6,235.0,50.1,423.16
4800.0,29.1,2.11,33.08,11.47,66.3,600.0,118.1,55.93
582.0,82.6,6.53,37.7,11.23,54.1,395.0,101.8,291.79
1381.0,75.1,30.86,45.88,1.65,88.5,441.0,62.8,64.48
534.0,60.7,41.21,39.77,8.7,59.2,441.0,106.7,577.55
3414.0,72.1,14.98,44.81,7.54,53.3,523.0,48.2,118.53
4541.0,109.7,12.72,41.77,13.99,93.2,105.0,96.4,180.74
1596.0,39.6,39.56,49.59,4.6,74.8,210.0,34.6,183.65
4672.0,22.3,3.76,48.24,4.78,20.0,433.0,95.0,32.32
771.0,106.2,19.1,41.37,6.76,26.0,548.0,60.2,271.39
4705.0,77.7,25.78,47.16,4.41,80.8,443.0,21.8,81.78
2082.0,109.1,28.46,54.94,2.81,85.2,307.0,40.1,85.67
956.0,79.7,36.7,37.29,13.0,59.1,281.0,54.3,629.2
2686.0,101.0,18.39,36.51,8.82,59.9,469.0,92.4,170.6
1655.0,63.0,31.02,50.57,13.06,66.9,471.0,18.0,428.21
1782.0,95.0,29.68,43.3,12.64,49.5,404.0,82.6,390.25
1883.0,111.3,27.83,22.84,4.95,71.2,246.0,88.8,148.88
4114.0,77.2,32.38,55.68,8.67,19.8,563.0,81.9,191.17
2926.0,38.1,13.71,21.23,2.17,96.5,376.0,93.7,36.35
1901.0,46.9,5.15,49.94,13.81,77.5,495.0,29.6,170.26
3247.0,39.9,6.84,50.35,6.66,66.8,207.0,74.6,77.43
3723.0,44.7,12.0,58.12,6.51,38.5,272.0,113.5,90.07
1727.0,50.6,25.51,22.17,5.24,24.5,537.0,77.2,153.28
2361.0,75.5,42.18,43.87,7.45,46.8,125.0,77.2,256.21
1048.0,78.8,35.36,37.11,4.52,69.5,356.0,91.0,196.69
1315.0,62.6,39.66,33.23,6.25,67.0,341.0,46.7,275.89
3565.0,81.5,18.2,23.61,12.2,44.4,476.0,87.1,223.18
1316.0,28.2,20.83,42.51,12.68,65.2,241.0,110.8,406.37
2863.0,28.8,20.29,39.16,5.26,83.2,210.0,11.2,111.79
3691.0,37.2,10.4,24.18,7.57,12.4,563.0,105.7,93.98
981.0,71.8,4.0,44.5,13.23,50.6,386.0,34.0,209.31
3053.0,41.4,29.95,49.52,1.74,78.3,152.0,60.2,42.92
1655.0,48.3,49.47,50.69,13.45,59.2,197.0,103.8,590.58
4833.0,60.0,9.17,56.21,4.07,68.6,599.0,100.6,41.59
2676.0,101.2,3.29,36.38,10.5,56.5,198.0,108.1,86.22
4127.0,21.4,39.2,58.12,9.16,99.3,405.0,113.4,222.57
2976.0,84.9,13.38,54.62,8.74,14.9,310.0,59.2,147.99
695.0,86.9,41.65,31.86,13.03,54.2,543.0,82.2,751.45
3349.0,99.9,35.49,26.37,2.42,18.2,478.0,53.0,57.93
4781.0,113.3,47.34,37.42,5.86,24.4,398.0,48.6,144.94
3207.0,22.0,21.04,36.08,8.54,44.5,105.0,57.5,169.91
4186.0,35.4,33.44,43.03,12.36,24.0,540.0,91.7,266.04
4479.0,108.6,23.78,43.34,4.03,96.7,322.0,65.2,77.0
1526.0,65.9,31.9,50.0,12.24,95.2,566.0,99.5,437.37
1454.0,76.5,23.03,40.4,6.59,40.2,348.0,92.0,195.99
3249.0,86.3,10.24,24.19,3.64,67.6,447.0,12.3,48.02
2350.0,87.9,25.89,54.33,11.63,58.0,135.0,79.3,313.64
4279.0,113.2,26.9,32.39,2.27,83.4,473.0,58.0,41.96
4550.0,119.7,40.72,58.85,8.21,66.5,269.0,60.2,185.65
2090.0,92.0,37.04,24.71,1.89,10.0,276.0,100.0,62.51
1566.0,48.7,33.53,58.33,5.99,78.7,159.0,70.2,227.1
4012.0,108.0,6.56,23.64,9.42,77.2,173.0,107.4,94.88
1737.0,24.9,36.31,29.24,8.79,55.9,193.0,88.4,317.28
4202.0,43.1,25.51,21.86,6.67,91.3,264.0,70.8,127.05
2407.0,109.7,44.81,48.2,7.01,91.8,546.0,93.0,227.58
3504.0,45.6,46.07,54.01,4.17,57.2,284.0,14.2,124.09
930.0,42.1,3.7,37.36,7.38,64.7,462.0,13.0,120.19
3307.0,33.8,41.21,57.14,14.35,99.7,141.0,19.2,409.36
2533.0,105.9,2.85,43.61,12.91,36.9,396.0,58.1,103.84
3140.0,70.0,18.99,45.2,3.03,39.2,341.0,35.9,57.09
1256.0,87.5,27.57,53.82,1.42,26.4,589.0,118.3,49.42
3816.0,43.9,8.26,31.87,14.07,90.6,523.0,69.7,158.6
4383.0,95.8,37.57,34.17,8.37,77.0,327.0,82.9,178.35
1475.0,96.0,1.41,56.24,8.53,19.5,488.0,40.7,66.52
931.0,51.3,9.26,56.04,11.93,98.4,197.0,45.4,311.06
606.0,61.1,29.46,59.06,5.41,75.8,381.0,46.9,284.27
3389.0,41.0,36.0,56.07,7.75,86.5,137.0,86.9,198.26
3232.0,117.7,45.92,25.09,14.56,14.3,274.0,62.1,428.09
2960.0,84.6,35.57,52.95,10.41,55.4,213.0,66.9,288.72
1544.0,113.5,33.92,36.39,3.15,72.9,459.0,75.1,115.46
2259.0,50.3,20.32,59.63,2.87,58.9,345.0,94.6,67.86
3175.0,98.2,1.06,38.89,3.86,70.0,476.0,19.9,18.06
2735.0,96.6,6.89,42.15,11.73,83.6,358.0,95.5,143.59
4945.0,89.2,27.19,41.19,5.14,43.7,143.0,72.0,93.44
1114.0,116.6,34.08,32.87,1.3,86.4,468.0,83.6,53.21
3628.0,59.4,21.45,23.0,14.22,24.7,517.0,46.0,268.41
2319.0,33.1,36.8,55.83,3.38,34.4,552.0,55.0,104.91
2427.0,87.2,26.57,52.11,1.13,13.9,386.0,35.4,30.35
3729.0,92.9,4.63,25.58,4.32,42.8,477.0,117.7,36.93
3616.0,77.5,10.41,51.07,4.29,44.2,476.0,64.7,53.38
4961.0,40.7,42.16,45.03,6.91,82.5,178.0,119.6,153.99
1078.0,70.4,36.52,36.37,13.89,68.8,182.0,63.9,622.08
968.0,51.2,44.84,30.16,13.31,49.3,135.0,34.2,704.81
3760.0,62.7,6.76,54.39,7.4,68.7,260.0,65.8,78.44
3103.0,84.5,49.52,48.01,6.75,14.8,337.0,14.4,221.8
1734.0,94.5,11.26,41.91,8.77,26.2,599.0,109.5,175.13
857.0,43.2,1.58,44.38,4.41,66.4,315.0,100.0,46.41
885.0,60.5,49.87,23.64,1.73,67.7,463.0,89.8,97.61
4524.0,46.9,14.77,38.96,14.15,79.7,447.0,77.1,193.21
1363.0,39.9,33.73,27.75,3.61,46.3,202.0,73.8,141.32
1955.0,98.3,9.66,28.34,3.78,75.0,129.0,119.6,66.14
1520.0,110.9,29.43,46.45,7.61,71.6,373.0,40.6,271.01
2097.0,57.0,45.3,56.45,7.88,96.7,450.0,95.8,293.17
812.0,95.1,16.69,36.15,1.26,29.4,599.0,74.0,40.23
2836.0,109.7,33.84,28.31,3.07,59.7,279.0,117.3,81.45
804.0,104.6,10.21,45.95,6.29,64.2,548.0,101.1,178.63
4102.0,38.3,31.61,54.85,10.57,99.9,291.0,119.8,228.74
1552.0,115.6,17.49,49.93,4.2,28.1,445.0,74.7,113.78
2930.0,57.7,11.35,54.75,6.92,57.1,399.0,32.5,107.33
4460.0,53.9,16.35,41.46,8.8,41.2,126.0,65.4,135.89
3429.0,26.2,9.76,50.08,13.44,57.3,139.0,88.2,176.11
2898.0,68.6,45.19,25.6,5.56,30.9,110.0,95.2,167.12
1960.0,30.9,20.46,33.93,2.87,14.3,285.0,10.1,75.09
1999.0,44.9,13.02,35.58,7.85,61.5,473.0,65.6,158.2
3513.0,51.7,22.97,40.45,11.45,40.2,186.0,35.9,234.9
4974.0,100.9,16.71,57.16,2.54,26.4,403.0,106.2,35.14
3478.0,107.5,37.48,54.97,6.95,39.2,244.0,26.8,184.72
3010.0,50.2,48.59,25.38,1.25,14.4,498.0,83.3,39.41
3788.0,105.9,22.46,26.91,1.47,95.5,499.0,39.3,28.81
2593.0,105.7,43.19,34.31,7.76,62.3,488.0,49.2,241.49
771.0,96.5,28.73,31.63,5.17,83.3,362.0,113.5,230.42
3030.0,34.7,8.7,44.59,12.83,48.1,242.0,36.4,178.32
4809.0,89.0,34.84,56.11,9.43,91.3,505.0,20.5,198.7
1289.0,114.5,26.16,58.49,7.36,53.5,193.0,17.6,278.61
3605.0,88.3,32.88,46.14,6.71,61.7,245.0,65.5,162.68
1404.0,53.2,44.59,53.53,7.96,54.3,192.0,80.6,350.93
2911.0,70.1,22.58,41.01,1.57,76.0,437.0,46.0,34.06
935.0,84.6,45.16,28.33,13.5,61.0,443.0,85.9,743.85
2527.0,71.1,37.78,40.99,14.98,34.4,426.0,16.7,452.66
3903.0,32.0,24.94,42.2,3.54,23.1,308.0,104.3,67.77
2064.0,51.2,30.56,49.7,2.69,64.6,150.0,99.8,78.8
3492.0,100.2,16.95,28.8,3.01,54.0,556.0,118.4,48.52
4080.0,106.1,49.2,34.73,10.25,18.6,354.0,113.0,271.03
4672.0,33.7,33.7,34.56,10.26,45.6,303.0,49.2,221.64
1556.0,115.2,3.15,58.38,12.87,56.3,394.0,53.9,140.61
2297.0,52.9,17.0,37.76,11.53,84.4,196.0,92.1,259.03
1186.0,86.2,31.54,50.2,7.3,16.8,166.0,24.7,293.39
4966.0,95.2,3.76,50.03,9.58,41.4,303.0,44.5,71.14
4672.0,101.2,2.17,30.62,10.64,84.0,214.0,23.0,60.51
2930.0,114.6,23.05,42.87,8.18,68.4,222.0,60.0,183.43
4289.0,51.3,17.3,55.77,7.66,36.1,546.0,70.7,113.66
2844.0,105.9,22.48,39.01,10.03,86.1,365.0,33.2,221.26
3306.0,33.2,13.87,57.8,8.8,54.4,342.0,12.9,143.59
901.0,90.5,9.07,28.58,10.02,54.9,445.0,89.1,233.04
3899.0,94.2,34.77,22.97,9.58,97.9,576.0,12.2,219.38
1075.0,87.8,26.21,55.66,11.07,95.2,156.0,117.1,427.59
4217.0,45.2,10.81,53.91,10.0,42.3,517.0,34.4,122.87
4019.0,107.3,16.66,59.7,8.28,22.7,392.0,83.0,132.48
3689.0,36.9,30.0,47.18,10.55,39.3,173.0,57.8,237.58
663.0,25.4,4.54,57.47,7.29,12.7,249.0,16.6,164.73
1864.0,91.7,8.23,53.08,4.38,11.9,341.0,61.9,71.92
1684.0,67.5,4.59,53.78,1.02,45.6,446.0,66.8,13.39
2121.0,104.9,40.8,42.77,8.84,94.7,221.0,104.0,307.26
894.0,58.3,37.87,35.29,9.27,88.4,367.0,90.6,471.51
4716.0,36.8,37.91,57.38,14.61,56.0,442.0,18.7,333.87
2992.0,103.6,36.1,37.28,6.06,60.9,324.0,33.0,170.28
1875.0,74.9,33.8,41.55,6.52,10.5,532.0,44.3,215.45
2286.0,38.9,24.37,37.84,3.83,29.4,535.0,22.8,97.18
2512.0,92.0,32.47,42.59,1.99,12.2,335.0,60.3,56.31
3203.0,71.1,2.88,38.82,11.82,77.9,586.0,118.3,84.12
2821.0,80.4,31.45,21.92,4.5,23.1,138.0,66.6,114.77
4637.0,66.1,39.12,55.28,9.52,88.2,102.0,91.6,223.8
2736.0,102.9,25.52,37.78,10.63,67.9,290.0,85.1,255.87
4965.0,103.0,18.52,43.56,7.6,30.6,401.0,103.5,115.07
4331.0,90.9,14.59,25.57,13.27,24.2,415.0,33.7,188.97
1438.0,30.5,32.5,20.14,7.21,66.5,338.0,92.9,260.19
4688.0,103.9,34.95,29.81,4.99,91.1,162.0,106.9,106.54
1024.0,87.1,43.68,48.18,13.54,74.7,185.0,28.9,703.44
4179.0,89.7,17.77,23.97,13.06,41.4,526.0,48.1,206.43
2213.0,56.3,38.72,56.36,3.3,62.9,534.0,116.7,105.62
4451.0,107.9,28.51,28.6,1.36,38.0,437.0,95.9,26.44
4406.0,92.5,44.26,28.18,2.26,99.9,432.0,41.1,56.88
4127.0,31.3,26.86,27.26,5.01,77.4,399.0,72.0,96.12
4055.0,60.8,26.36,20.56,14.61,65.3,201.0,54.5,296.48
1871.0,108.6,29.32,50.87,8.82,48.1,314.0,63.9,277.48
864.0,24.7,37.72,55.0,6.23,65.6,448.0,49.1,343.98
2313.0,116.1,48.27,44.57,13.44,40.7,369.0,40.7,481.09
1281.0,87.9,4.6,27.53,7.34,12.6,109.0,84.2,112.26
3627.0,83.1,3.62,31.41,5.41,45.6,577.0,95.6,40.72
2057.0,47.1,46.94,39.04,14.18,93.7,522.0,106.1,493.91
4890.0,44.9,26.96,58.17,12.89,66.4,230.0,27.1,242.22
3384.0,114.2,31.13,29.89,12.81,17.6,408.0,100.5,304.93
4201.0,49.8,24.64,49.27,8.17,89.6,562.0,38.0,151.7
1096.0,97.6,5.59,37.58,12.05,34.2,148.0,57.0,202.89
4379.0,59.3,38.64,31.91,3.51,31.9,352.0,109.2,80.15
4652.0,33.9,37.61,38.24,9.03,36.7,328.0,60.0,194.6
2692.0,21.1,16.27,22.85,14.77,61.9,305.0,31.7,284.04
3228.0,74.4,16.01,51.95,5.07,59.0,518.0,27.6,92.69
3942.0,117.6,42.05,29.73,12.12,54.2,290.0,62.0,316.08
1287.0,56.9,4.55,49.02,7.87,74.6,132.0,93.9,124.17
2762.0,55.7,44.17,22.73,1.56,38.5,133.0,119.7,47.67
2294.0,54.4,13.58,58.2,11.68,80.4,121.0,96.6,229.29
1159.0,72.1,30.06,27.72,3.36,25.8,305.0,106.5,127.71
2154.0,64.1,46.86,55.31,9.84,80.4,459.0,92.3,350.95
807.0,108.0,34.23,52.38,2.2,69.7,202.0,108.5,111.01
616.0,70.6,21.31,58.71,14.26,71.5,423.0,18.4,643.16
1108.0,70.8,34.79,39.12,5.08,53.3,444.0,112.3,227.31
4834.0,33.8,17.86,49.1,4.17,70.0,228.0,53.6,60.22
2973.0,118.3,14.59,34.83,2.81,17.2,400.0,111.4,49.67
4846.0,45.0,49.84,27.37,14.24,86.6,442.0,18.3,366.43
2446.0,27.3,37.79,37.72,10.97,15.0,333.0,88.7,340.59
1903.0,86.3,32.59,26.63,11.38,23.4,268.0,90.9,352.9
2778.0,79.5,18.41,59.28,7.99,61.9,410.0,119.7,153.47
2478.0,61.5,3.41,23.85,7.65,76.5,589.0,94.6,65.84
975.0,62.2,2.52,43.57,2.54,16.9,313.0,52.1,32.9
3384.0,98.5,28.15,45.06,8.84,92.9,296.0,71.3,201.41
1472.0,39.6,38.34,41.52,4.46,97.6,332.0,50.3,173.56
3288.0,102.0,27.33,46.49,14.68,64.5,138.0,31.6,354.93
3426.0,84.9,42.2,24.65,12.15,53.3,377.0,37.3,346.56
1184.0,61.9,2.64,42.2,6.78,76.7,264.0,34.4,80.07
776.0,65.8,18.97,31.49,3.12,39.6,161.0,70.4,122.35
4013.0,45.7,12.62,57.61,11.99,54.4,333.0,109.7,160.38
2569.0,95.2,22.92,50.48,2.71,92.5,102.0,110.4,64.21
762.0,71.3,4.55,58.9,3.65,96.0,301.0,16.0,73.28
4977.0,52.1,47.75,21.5,3.96,93.4,153.0,18.8,98.24
760.0,79.6,11.94,31.41,8.8,33.6,112.0,37.0,274.75
3628.0,119.6,46.19,27.82,12.02,30.9,512.0,38.1,325.29
4927.0,63.5,21.87,20.45,5.4,36.8,558.0,20.4,85.13
1576.0,112.1,49.29,29.69,2.19,49.7,204.0,52.7,95.6
1140.0,54.5,28.15,47.15,7.5,38.3,370.0,74.6,296.35
1046.0,25.5,46.61,29.24,11.47,43.7,239.0,73.6,563.71
1865.0,40.4,1.26,40.36,4.1,65.9,347.0,69.8,26.36
955.0,61.9,37.66,55.51,4.08,78.6,318.0,47.3,207.11
3615.0,42.0,45.25,47.75,14.26,76.2,235.0,87.7,393.95
780.0,20.0,7.85,35.79,14.36,83.3,450.0,100.9,343.51
2792.0,111.5,5.71,34.9,14.87,12.9,163.0,48.1,167.13
4985.0,104.4,21.8,38.23,12.31,14.3,127.0,19.4,204.78
4163.0,94.2,46.75,27.08,3.63,81.0,484.0,42.6,93.29
3268.0,36.8,27.58,45.36,3.97,58.0,433.0,25.1,91.0
1878.0,32.0,26.85,34.57,5.76,62.0,349.0,61.4,159.1
3308.0,26.8,7.92,54.09,5.45,14.7,334.0,27.2,68.9
2872.0,92.4,1.04,50.26,14.39,33.0,349.0,60.9,67.89
2417.0,112.9,40.7,44.42,12.05,67.5,319.0,34.3,415.09
1088.0,63.1,5.29,34.57,11.14,87.3,296.0,91.3,184.39
4490.0,31.9,32.06,28.4,3.6,92.5,350.0,13.0,73.38
2524.0,71.2,45.82,51.05,13.73,55.0,364.0,71.0,458.76
1376.0,54.9,11.22,39.46,12.59,59.1,446.0,28.6,284.12
2155.0,57.5,33.6,28.99,3.29,85.0,456.0,10.1,94.79
2364.0,82.1,4.86,27.81,13.2,58.4,289.0,105.6,142.38
4224.0,91.9,30.58,26.62,4.81,56.5,307.0,83.9,101.87
3801.0,31.1,9.03,51.09,2.13,91.5,287.0,20.9,25.66
3962.0,23.6,37.06,29.16,10.2,81.1,368.0,83.0,250.03
550.0,119.4,15.76,41.07,10.15,91.8,327.0,77.3,420.14
2373.0,43.3,23.71,38.06,2.33,29.6,545.0,62.1,54.85
2666.0,25.4,30.37,43.18,5.46,57.2,448.0,56.1,146.2
586.0,39.0,9.39,55.09,14.9,85.8,549.0,107.6,481.52
1669.0,23.9,37.34,54.71,10.5,20.0,455.0,37.0,397.03
3921.0,59.2,15.83,38.04,11.22,81.5,585.0,53.8,178.7
1117.0,100.2,33.46,20.61,3.98,26.5,418.0,46.2,175.21
2909.0,54.1,8.76,37.06,2.1,82.7,582.0,94.8,26.84
1468.0,64.4,34.72,44.25,4.88,65.1,179.0,110.8,193.2
555.0,87.6,7.28,42.31,4.48,27.4,126.0,103.5,123.53
1585.0,70.9,21.84,46.05,4.28,52.6,390.0,97.7,125.37
4891.0,106.1,13.11,26.16,3.7,71.4,592.0,118.5,44.96
4107.0,106.6,37.67,45.86,9.05,67.0,309.0,86.7,223.65
4818.0,21.0,13.84,27.31,5.59,48.5,206.0,92.6,76.58
2695.0,97.8,44.2,50.02,12.48,90.9,361.0,118.1,401.4
994.0,66.1,44.7,33.56,3.58,56.7,424.0,10.8,188.86
2966.0,118.9,10.63,48.4,7.5,55.5,258.0,79.7,114.55
2545.0,68.3,31.08,21.91,1.19,15.6,457.0,91.3,31.54
4300.0,118.7,5.3,36.31,7.74,93.0,588.0,111.0,64.6
941.0,95.5,20.19,48.2,1.78,25.9,548.0,107.2,65.89
2697.0,44.9,35.95,29.07,14.69,57.6,246.0,102.6,436.14
1175.0,73.8,33.31,51.81,12.07,82.3,263.0,114.0,505.86
1961.0,119.2,31.61,45.23,7.86,29.4,286.0,69.1,251.54
3818.0,105.8,14.84,43.5,2.21,57.5,297.0,10.8,34.92
2642.0,29.7,19.52,34.14,9.29,31.7,150.0,11.2,193.18
2191.0,90.6,6.04,39.3,11.62,78.4,481.0,69.9,147.25
2275.0,54.6,36.23,43.89,3.67,60.8,283.0,57.9,121.62
2568.0,20.7,25.69,38.9,8.95,87.0,540.0,59.6,212.43
4033.0,60.3,35.73,47.93,12.4,90.5,563.0,54.0,303.32
4514.0,43.5,13.2,37.35,11.76,68.4,112.0,110.9,164.94
4799.0,101.9,16.9,28.09,12.24,75.3,594.0,49.5,175.85
4041.0,53.7,17.38,28.56,13.31,59.4,455.0,104.2,213.08
1919.0,102.8,2.26,20.23,14.13,44.6,360.0,109.3,113.32
3597.0,20.1,17.71,32.04,6.68,68.3,295.0,64.9,114.84
2469.0,50.8,40.36,49.96,8.96,91.7,359.0,59.2,298.81
1646.0,44.1,44.97,51.77,12.07,47.5,262.0,93.7,491.71
4284.0,43.4,26.39,28.1,10.76,38.3,411.0,87.9,210.83
673.0,26.8,23.32,58.36,14.94,45.0,146.0,46.1,688.51
4558.0,38.7,2.51,40.1,1.19,49.2,411.0,21.3,6.69
2577.0,75.6,44.08,56.68,5.97,16.6,238.0,39.1,211.22
3367.0,49.1,1.64,48.27,4.93,54.9,109.0,24.4,28.06
3467.0,61.7,47.29,48.9,4.67,54.5,376.0,42.4,134.29
4528.0,57.7,24.97,23.4,4.12,63.0,389.0,38.8,77.59
3365.0,107.6,17.75,28.8,10.93,42.7,313.0,80.1,201.76
3263.0,110.5,46.29,20.35,2.19,65.2,136.0,115.0,65.77
800.0,69.3,2.2,48.65,11.38,89.0,547.0,85.4,142.62
2833.0,53.0,29.49,33.78,10.71,96.0,406.0,111.9,262.3
1176.0,30.7,27.9,51.47,4.51,62.5,158.0,96.3,177.91
3818.0,115.3,11.75,33.56,4.54,13.8,355.0,90.1,62.86
2805.0,26.0,22.02,52.77,9.8,97.2,349.0,55.5,214.76
3561.0,49.8,32.96,25.23,11.67,73.5,130.0,45.7,282.84
688.0,49.8,36.63,26.93,13.27,40.2,403.0,103.1,744.39
882.0,52.0,1.04,33.64,12.93,23.2,504.0,109.6,110.31
3723.0,36.4,46.91,36.34,14.51,22.9,475.0,59.7,405.82
824.0,98.3,9.06,33.95,9.14,25.1,201.0,11.0,231.2
821.0,32.2,12.45,50.55,13.72,14.1,531.0,97.2,408.95
554.0,83.5,13.91,23.88,12.32,91.2,271.0,41.4,468.35
4804.0,32.4,2.85,34.05,13.53,58.7,573.0,11.1,81.5
3819.0,27.1,7.03,53.49,1.16,73.0,136.0,98.5,13.05
2090.0,110.9,49.33,22.67,14.52,84.5,343.0,66.9,544.94
1834.0,39.0,16.45,57.69,7.63,81.2,399.0,85.4,178.69
2074.0,102.1,6.65,59.45,12.17,89.4,224.0,110.6,174.84
3986.0,74.5,6.24,23.54,2.78,97.1,486.0,69.5,26.57
3476.0,27.8,36.25,31.65,6.54,49.5,413.0,65.4,159.83
1333.0,115.5,42.87,34.9,4.8,95.5,109.0,42.0,210.43
1283.0,44.7,13.59,51.06,5.08,75.1,404.0,43.6,122.65
943.0,106.0,2.02,43.84,2.73,16.4,346.0,97.6,32.36
3471.0,36.9,11.93,45.77,12.28,71.4,198.0,59.4,184.98
3940.0,105.4,3.77,50.3,1.13,71.8,598.0,28.0,8.67
1693.0,21.3,6.07,24.72,5.38,91.5,549.0,20.4,80.52
594.0,71.2,22.14,53.33,3.44,43.6,246.0,62.0,162.13
870.0,96.9,12.27,48.22,9.25,62.6,371.0,61.1,259.33
4855.0,113.5,26.28,43.09,4.56,11.1,258.0,81.9,84.75
1830.0,110.9,13.42,55.59,4.63,39.9,488.0,61.8,99.03
3962.0,102.0,47.09,48.01,7.84,15.6,565.0,25.8,199.14
3311.0,108.8,45.39,28.07,10.14,57.0,279.0,65.9,295.69
2219.0,39.9,28.77,37.19,2.7,83.6,503.0,109.7,73.03
1426.0,48.4,18.37,39.76,3.46,28.6,349.0,27.5,95.51
1046.0,48.9,19.68,22.21,4.46,57.5,298.0,85.9,147.48
3268.0,57.7,21.18,58.19,14.63,28.4,569.0,75.3,268.04
3986.0,59.3,36.65,25.14,6.56,20.9,355.0,92.3,149.81
3398.0,74.5,23.13,47.9,9.39,56.0,334.0,26.6,190.91
2886.0,36.0,42.98,40.25,4.38,17.1,436.0,113.6,131.99
689.0,89.1,47.26,21.03,7.87,62.9,231.0,78.3,503.21
4858.0,36.8,17.46,56.99,2.04,12.8,262.0,103.2,31.36
4094.0,51.0,28.47,54.07,1.49,19.6,566.0,37.1,28.24
1818.0,70.3,5.66,40.97,7.56,59.5,439.0,91.3,100.38
4910.0,99.6,10.82,29.16,6.58,63.2,513.0,95.9,75.13
3208.0,93.9,21.26,24.86,2.92,12.6,236.0,53.7,58.19
3121.0,84.6,11.1,34.54,10.63,61.6,372.0,52.2,160.09
3866.0,35.6,43.95,30.22,14.9,85.5,586.0,82.4,357.98
4153.0,74.7,8.76,40.27,6.54,75.0,259.0,20.3,77.41
3454.0,28.7,23.33,58.66,9.74,21.8,180.0,90.9,200.34
1076.0,57.7,30.68,43.0,14.48,63.3,355.0,14.7,599.41
2022.0,61.4,34.9,55.6,12.64,70.5,294.0,31.0,435.24
4676.0,24.0,19.77,46.04,7.49,13.4,180.0,83.1,127.23
1511.0,47.4,43.59,39.01,11.32,87.0,544.0,20.8,484.98
2175.0,115.6,28.85,54.18,2.79,91.6,595.0,116.9,82.53
2444.0,115.4,22.54,38.85,8.17,86.5,384.0,105.5,198.88
2477.0,55.2,4.29,54.75,4.91,84.2,487.0,78.9,49.19
3258.0,24.3,23.77,31.66,3.26,77.0,530.0,100.1,66.78
4744.0,37.9,41.22,25.15,6.97,67.0,450.0,107.6,153.7
1583.0,59.2,31.11,54.21,2.83,71.1,122.0,38.5,108.88
1047.0,114.8,41.78,43.5,10.79,82.6,179.0,103.4,558.35
1389.0,34.1,25.21,55.56,7.39,69.6,135.0,31.4,255.98
4491.0,96.4,6.8,57.51,8.44,39.5,105.0,55.5,87.18
3406.0,30.9,1.67,22.15,3.05,43.8,253.0,71.4,15.95
1787.0,118.1,15.86,40.04,2.96,90.7,296.0,88.5,69.52
4172.0,58.2,35.2,35.0,9.17,11.5,221.0,13.3,206.54
4376.0,97.5,39.72,45.03,14.79,72.9,132.0,42.0,341.94
4309.0,54.3,15.49,51.74,2.35,95.9,365.0,76.9,35.91
4635.0,82.8,25.29,31.22,5.0,73.6,237.0,49.3,94.53
1635.0,39.2,21.63,42.27,13.17,99.5,498.0,95.3,372.67
3898.0,34.6,21.12,48.35,2.01,71.9,104.0,81.7,37.56
2572.0,113.8,12.34,25.38,13.26,13.1,521.0,35.8,213.06
4289.0,111.8,7.68,52.56,8.34,84.4,577.0,26.1,84.0
3778.0,108.7,10.64,44.24,6.72,35.6,458.0,79.2,84.76
3994.0,82.5,3.71,57.98,5.34,50.1,467.0,59.6,40.21
3453.0,100.8,10.71,33.58,5.16,38.1,567.0,28.6,71.86
1298.0,26.9,1.45,24.33,5.28,34.2,205.0,45.9,45.26
2953.0,53.5,31.74,40.26,13.39,48.8,597.0,43.3,319.63
4931.0,51.4,16.5,23.43,11.13,44.1,487.0,21.9,152.8
4718.0,83.6,48.68,58.78,10.38,67.0,463.0,70.2,256.48
694.0,55.6,10.49,21.55,12.18,83.2,281.0,94.0,336.86
1242.0,34.9,17.95,50.14,4.6,36.7,373.0,73.3,139.97
1093.0,79.6,18.53,41.0,9.65,29.2,427.0,100.9,304.32
3767.0,101.4,1.41,34.74,7.44,70.0,410.0,24.0,35.47
4180.0,58.2,42.12,22.63,11.95,70.3,452.0,57.9,301.04
1461.0,33.2,2.57,44.89,5.33,91.1,141.0,77.0,56.8
2776.0,39.7,47.07,43.41,10.0,11.4,278.0,84.4,320.43
4283.0,43.7,44.71,31.24,13.35,86.8,317.0,86.5,340.18
3798.0,50.0,27.24,56.41,6.63,56.9,230.0,90.2,146.73
2940.0,84.3,27.64,32.16,1.93,65.9,186.0,81.7,47.08
3157.0,80.1,33.04,37.99,8.22,18.2,169.0,20.4,218.17
2788.0,89.6,19.97,41.75,5.84,48.9,283.0,86.5,122.39
1839.0,56.3,32.71,24.01,10.41,30.5,347.0,89.7,335.95
