Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Film_Thickness_nm
2412.9,66.0,19.14,49.17,7.21,98.3,427.4,35.5,28.23
4154.6,33.1,19.66,37.83,8.46,93.8,498.8,24.0,21.66
2775.9,59.7,26.7,51.76,11.3,57.3,490.2,83.0,40.7
3814.6,61.2,34.29,31.3,14.5,71.2,412.7,24.8,63.85
2568.7,38.8,30.64,28.53,12.88,64.4,188.1,96.0,125.76
1469.7,95.6,23.38,41.95,9.7,28.3,157.8,39.9,126.41
3853.4,52.1,16.37,24.61,9.17,68.8,502.0,100.0,21.3
1090.2,78.9,24.02,31.15,9.44,40.0,397.2,50.5,70.42
1393.6,71.6,20.27,26.65,8.63,40.4,502.2,50.6,33.83
3320.7,107.7,1.0,32.8,1.83,47.8,223.3,92.6,3.0
3862.7,32.2,25.73,50.62,10.78,86.7,333.3,66.1,51.04
4526.1,31.4,26.22,24.83,11.03,31.5,563.6,32.1,26.0
1726.6,50.0,24.63,44.47,8.17,32.6,227.2,103.5,83.63
998.3,63.1,30.71,43.39,13.19,10.7,177.7,47.4,217.83
4802.2,49.9,27.96,41.53,10.41,24.0,444.1,21.3,32.88
1194.9,96.3,20.13,39.37,6.08,98.1,417.5,55.8,36.62
1389.5,44.5,3.05,46.55,1.28,49.0,578.4,73.1,3.0
1811.0,28.5,6.06,54.07,1.83,27.6,557.9,77.1,3.0
2882.3,61.4,20.81,26.48,5.93,96.9,487.2,101.9,16.33
4472.7,97.3,19.87,52.57,7.47,12.4,158.6,69.6,53.81
3922.5,105.1,10.79,22.46,3.34,53.6,366.2,34.6,9.23
3686.7,93.3,9.17,39.28,3.65,82.4,553.2,38.8,5.87
1288.3,75.8,13.77,40.46,4.22,79.6,345.1,21.1,23.37
2109.6,92.4,29.31,27.9,11.93,27.0,583.0,91.0,33.05
2652.8,88.1,23.64,23.59,11.8,73.7,443.6,21.7,47.23
1163.4,43.4,15.56,23.0,6.36,66.0,199.3,76.6,66.88
1730.4,75.1,6.3,21.49,3.41,70.8,379.2,75.7,10.38
1887.5,97.1,8.21,42.94,2.55,33.9,463.0,96.4,5.76
1072.7,51.7,4.36,26.22,2.22,83.0,179.4,18.2,12.7
2976.1,85.4,18.33,52.35,6.48,60.3,305.1,32.3,30.49
3672.6,68.1,5.9,55.96,1.64,75.3,472.7,110.1,3.0
814.7,70.3,11.3,31.7,5.67,94.6,220.7,72.9,60.17
2665.1,29.0,33.78,26.58,14.46,87.0,306.8,60.3,91.94
4020.0,86.6,22.5,36.38,8.11,80.4,460.5,92.2,23.27
3866.0,106.6,34.23,55.26,12.52,36.1,499.0,109.3,39.42
4167.8,34.1,5.76,35.99,2.81,14.9,383.3,38.9,4.98
2517.1,56.6,9.64,24.33,4.75,61.7,580.6,109.2,7.17
4192.5,24.9,40.63,59.39,14.25,13.1,566.4,22.0,48.85
1583.4,23.0,16.62,39.99,6.37,74.3,363.0,117.5,37.67
2123.6,119.0,25.45,33.69,10.08,76.3,222.1,28.1,92.93
1293.6,69.3,33.51,55.74,14.67,60.7,497.8,39.3,92.43
2603.7,55.6,22.68,57.1,8.71,25.1,259.4,20.6,55.23
2264.3,47.5,19.28,39.87,5.27,88.8,529.3,98.4,13.38
1584.2,118.0,22.19,32.27,8.45,63.6,414.2,118.3,43.91
3883.0,45.2,9.25,39.31,1.76,56.3,327.3,42.7,5.29
1912.3,92.6,8.01,28.77,2.57,61.1,400.4,45.8,7.11
1727.6,48.4,1.45,39.13,1.1,17.5,389.8,40.7,3.0
1089.0,27.0,30.72,29.18,13.38,76.6,566.1,27.0,68.42
2474.7,88.3,22.56,44.89,10.4,15.5,246.5,96.6,79.37
1863.3,20.2,14.56,50.4,5.18,62.1,567.7,16.7,15.77
2161.7,87.6,15.09,58.78,4.1,25.2,164.1,116.5,34.51
1562.0,45.0,26.78,53.7,10.56,28.7,496.1,112.0,46.39
3934.2,94.6,32.99,23.45,13.87,31.0,563.9,23.0,39.22
4685.0,97.0,11.56,28.46,5.19,11.3,327.3,68.2,14.96
2740.7,92.4,15.72,41.27,5.5,90.3,182.9,119.2,38.37
3393.5,22.4,28.09,30.3,12.96,82.4,512.1,103.8,36.93
4402.3,90.4,29.66,20.57,13.51,12.8,529.3,88.7,31.97
4994.7,119.0,36.43,50.19,13.8,15.1,301.3,12.5,75.39
3260.8,44.3,12.91,34.31,5.1,80.5,383.4,17.5,16.24
4504.0,47.4,7.28,22.64,2.68,10.6,514.3,97.3,3.35
4588.7,101.4,17.96,40.35,7.16,52.2,236.4,51.4,38.73
4061.5,36.0,16.0,59.09,5.14,19.7,433.0,83.5,13.67
2574.2,86.1,33.26,47.14,13.37,63.2,343.8,91.3,83.83
865.2,95.5,3.25,26.35,1.51,99.9,228.5,56.4,7.38
571.1,23.7,22.59,40.57,9.87,25.5,524.1,25.8,65.07
2647.4,75.4,32.89,56.07,13.69,96.1,296.1,52.5,99.49
2724.4,77.6,36.66,22.17,14.67,87.9,570.5,105.8,44.69
2333.1,50.3,25.13,45.52,10.1,98.7,406.0,46.4,43.84
3056.8,107.6,34.51,48.85,14.3,79.0,381.5,16.9,72.05
2984.7,36.3,6.88,48.16,2.06,87.1,340.5,115.5,5.47
4264.8,56.4,15.76,26.01,6.03,63.5,330.3,84.9,20.37
989.0,104.9,2.24,56.29,1.12,88.1,518.1,69.5,3.0
1513.3,39.1,39.22,32.89,14.74,20.0,454.9,101.2,91.9
4068.5,102.1,31.92,22.07,13.64,76.7,498.2,55.2,41.44
4315.3,27.9,5.59,23.33,1.39,66.6,339.5,118.4,3.0
4976.7,68.9,1.0,38.3,1.25,15.4,267.6,104.3,3.0
4428.1,27.5,15.47,21.6,6.14,36.2,189.1,40.9,33.03
4504.5,87.8,9.33,51.18,4.62,29.4,499.5,50.8,6.92
1914.6,99.1,28.63,54.63,12.86,46.5,336.9,40.3,91.3
2307.5,105.0,16.73,20.53,3.25,27.9,379.2,82.5,13.83
1706.4,118.1,30.51,52.4,12.07,34.7,361.2,80.3,80.34
3228.3,87.2,25.83,59.25,8.76,36.6,344.0,67.5,43.63
4724.6,96.9,19.02,21.21,6.28,64.0,457.8,116.2,15.08
2050.9,70.6,11.94,49.0,3.04,22.1,423.9,62.0,10.18
3006.5,111.3,35.83,59.96,14.97,31.7,587.4,96.2,40.81
1833.3,84.4,29.02,51.88,9.65,38.5,212.5,82.4,102.89
1264.1,108.4,20.99,40.21,7.15,50.4,408.1,67.0,43.46
1378.3,43.5,16.37,55.39,6.2,13.4,178.5,14.6,59.85
760.8,69.7,34.25,48.32,13.68,99.9,513.6,82.3,88.96
4771.8,93.0,30.33,31.7,12.5,37.0,427.3,80.7,39.83
2313.0,40.3,30.58,28.97,12.36,35.9,342.8,23.7,77.11
4253.5,41.1,24.01,40.5,9.63,59.9,511.0,97.6,21.28
3566.0,117.8,34.04,34.92,13.43,86.9,354.8,61.4,71.8
1363.6,63.5,19.16,33.18,5.19,51.1,252.5,45.7,48.82
1289.6,38.2,23.34,27.12,10.85,32.4,362.6,100.6,82.36
4153.9,53.1,20.75,53.81,6.66,60.9,181.9,47.8,42.11
1691.2,59.7,22.52,48.2,9.4,53.5,554.0,78.4,31.52
4609.8,82.3,40.25,33.25,14.97,48.1,478.9,78.0,50.26
1130.2,112.3,35.0,29.51,14.78,98.5,492.1,15.8,91.15
3549.7,118.7,22.04,25.13,8.18,99.6,543.5,56.5,19.01
4165.1,85.2,22.3,24.5,9.03,60.6,506.2,34.5,22.95
1558.7,90.0,28.0,45.02,13.56,16.1,344.3,32.0,107.79
1742.9,52.2,41.25,24.35,14.8,61.0,203.4,82.0,197.48
4840.3,105.7,26.54,58.41,11.9,95.7,318.0,11.3,53.71
1690.7,41.8,6.65,31.17,1.91,93.3,570.3,116.6,3.07
2434.8,30.6,11.53,21.03,5.52,29.4,577.1,53.5,9.64
2446.3,117.3,29.16,54.21,13.55,27.1,495.5,42.9,51.33
1638.7,106.4,28.43,34.7,11.76,23.7,242.0,111.2,133.29
3991.1,50.4,26.42,33.72,11.39,83.8,237.5,63.5,73.45
3973.3,87.5,22.3,24.74,10.35,54.1,545.9,77.6,23.29
2202.4,66.7,17.57,46.42,6.81,40.4,213.9,86.5,55.59
4258.1,52.3,12.84,34.35,6.65,39.2,412.9,105.9,15.8
1458.8,48.7,30.72,52.92,12.33,34.8,320.2,24.3,99.93
519.4,33.6,13.38,45.22,5.11,89.4,285.9,19.0,50.39
3070.3,74.9,18.91,55.2,10.59,46.9,454.8,119.3,34.11
4973.3,64.7,26.11,44.9,11.17,32.0,581.8,11.0,28.56
673.9,71.2,32.9,51.17,12.82,73.9,499.9,87.9,85.77
1436.0,41.5,11.41,47.86,5.48,67.2,368.8,77.2,26.27
2835.1,113.9,29.72,38.5,11.39,74.4,348.3,70.8,58.72
4144.7,83.9,9.03,47.55,2.49,84.0,558.4,96.4,3.02
900.7,110.0,5.69,46.54,2.93,19.1,410.1,119.2,10.45
2278.6,30.9,17.7,20.27,6.84,10.2,373.5,15.2,35.29
3861.8,82.3,8.55,47.95,1.77,14.6,457.3,77.6,3.34
2171.9,104.9,32.19,30.49,14.27,73.6,256.7,88.8,128.29
1349.8,53.1,32.72,41.67,13.63,94.1,178.7,43.7,201.65
1379.7,39.5,9.33,24.45,1.69,39.8,534.8,108.2,4.23
2345.2,46.5,28.72,20.92,12.74,80.3,423.3,60.3,65.51
2657.4,47.3,22.06,20.6,8.12,75.6,224.2,28.1,58.1
4378.2,64.7,23.67,26.33,10.83,98.0,284.1,104.0,54.36
3390.1,52.6,32.38,20.8,13.42,52.4,595.5,113.7,29.72
3606.8,47.1,24.22,25.3,9.08,24.9,435.5,20.9,34.06
4923.4,84.9,1.0,42.37,2.63,78.9,436.3,92.7,3.0
2353.3,25.3,2.78,36.01,1.04,83.7,182.5,33.7,3.0
2315.1,54.0,21.59,59.23,7.96,73.7,586.0,10.7,26.27
4655.1,89.0,35.54,52.35,14.29,87.7,551.8,38.7,36.34
1606.4,37.6,21.17,25.87,9.02,43.4,396.5,104.0,48.88
3784.2,42.1,12.99,36.67,6.22,72.1,289.2,25.5,22.32
3895.6,40.1,7.18,37.24,1.43,33.7,464.1,24.4,3.0
940.0,20.1,32.8,34.48,13.81,50.2,525.0,91.3,82.84
2607.0,67.4,16.47,39.82,5.58,31.8,503.8,54.7,14.94
1402.5,23.9,28.13,46.79,10.87,23.9,589.7,26.3,46.44
1334.2,47.3,25.31,45.64,10.72,13.2,436.6,35.3,64.61
2587.2,119.5,15.69,34.28,4.55,70.4,294.6,97.4,24.75
1802.4,111.8,4.57,48.2,1.89,88.8,374.1,78.6,4.73
4082.3,41.5,20.27,31.58,6.39,38.3,517.3,93.7,13.75
4584.2,51.0,18.48,53.42,5.44,48.6,269.4,20.8,23.17
4112.2,66.4,30.0,58.57,10.8,10.3,254.1,60.4,73.4
1697.1,104.4,30.16,31.79,12.48,47.2,476.2,97.7,59.24
1733.6,100.3,19.1,51.39,4.11,35.3,350.0,39.2,23.41
1646.3,32.6,21.76,52.54,8.4,61.7,517.5,28.6,34.75
1107.7,32.4,6.33,39.63,1.57,91.8,214.7,52.0,11.05
4747.1,61.7,11.13,23.51,4.0,55.6,301.1,46.7,12.48
2309.2,107.0,25.44,51.45,11.66,70.8,270.6,30.4,83.84
1511.1,108.2,33.73,36.3,12.11,73.5,464.0,114.9,73.62
4310.0,30.7,27.58,28.32,11.87,23.7,491.7,63.1,35.25
2296.4,77.4,11.64,45.07,2.99,41.2,355.2,76.9,12.2
658.0,35.6,25.52,37.48,8.71,20.2,365.1,23.3,88.38
1228.7,88.6,19.72,23.5,6.92,49.7,209.4,77.1,75.34
3376.6,111.6,34.15,59.35,14.88,89.9,465.8,71.1,51.01
4023.1,65.5,24.34,29.79,10.16,53.3,596.5,112.5,19.53
1449.2,28.3,26.38,40.44,14.09,51.1,500.1,55.4,65.48
4628.3,77.9,8.63,46.69,3.03,28.8,250.4,96.0,9.24
4329.5,60.9,21.23,24.6,7.31,37.9,430.4,43.5,23.39
4317.7,101.1,28.43,49.58,11.8,94.3,282.7,73.7,64.95
1524.5,54.0,14.37,45.93,6.15,37.3,163.6,112.0,62.04
727.4,107.5,23.77,39.75,9.86,75.8,230.9,78.8,135.72
4403.4,47.4,24.42,41.13,8.16,13.8,196.2,88.2,58.06
1876.1,35.8,36.08,58.19,14.89,21.5,238.2,106.4,171.34
3285.1,50.6,15.47,56.44,3.43,38.0,508.0,111.8,7.5
3919.9,23.5,32.71,24.48,14.09,91.1,281.8,32.9,84.91
1077.3,48.1,17.88,34.75,6.62,29.7,490.7,31.5,36.05
4013.8,86.0,18.07,40.67,7.55,75.4,577.0,70.6,12.52
4723.3,34.2,27.54,56.8,8.4,25.1,408.4,119.5,27.78
3777.7,31.1,13.38,52.66,4.72,65.2,368.4,63.9,15.04
2485.5,33.2,41.71,35.46,14.49,62.8,487.6,46.4,64.55
4445.1,27.8,32.39,55.45,13.76,66.0,193.7,69.1,103.35
2873.6,107.5,40.21,35.13,14.62,35.8,342.7,17.1,102.37
3851.5,114.4,36.75,30.85,14.96,24.6,374.5,29.5,77.27
4192.3,24.7,28.38,44.4,10.38,89.8,524.0,26.4,30.71
3872.1,96.0,15.19,34.24,7.32,61.2,516.4,13.1,17.85
1795.3,93.7,32.74,44.9,12.91,29.1,531.7,89.4,50.11
1030.3,119.7,1.86,36.39,1.33,47.2,464.0,45.8,3.0
1572.5,54.8,31.94,51.83,12.68,16.0,388.8,28.5,88.88
2762.9,48.6,15.76,58.17,7.96,52.8,522.5,66.3,19.7
2773.7,65.3,25.7,30.81,10.43,48.2,543.0,45.6,31.71
3121.9,105.7,19.63,40.4,6.24,21.9,366.2,53.2,24.63
2278.0,92.9,17.81,48.98,6.16,50.0,593.5,44.7,15.29
4041.0,67.2,1.62,26.34,1.44,67.6,543.7,10.4,3.0
4609.2,44.5,12.25,51.84,6.93,93.6,379.7,85.7,17.49
1610.3,92.7,18.94,43.32,6.72,73.3,181.2,22.2,60.94
3814.4,105.5,16.28,25.99,4.15,55.2,251.0,34.1,19.22
3550.9,60.0,9.37,54.73,4.46,79.3,499.4,30.9,9.2
2853.9,86.9,29.4,37.07,9.18,35.2,200.0,46.5,76.75
1348.4,60.0,14.51,27.06,5.45,70.2,361.4,27.6,28.88
4078.5,67.8,25.16,27.82,12.62,10.5,422.2,48.2,44.69
4822.8,72.5,3.2,51.42,2.56,16.5,545.3,36.8,3.0
3748.3,97.6,25.21,57.43,9.09,66.2,531.2,16.7,27.46
4630.4,117.8,9.84,35.13,3.24,27.3,493.9,105.8,5.37
4928.8,64.4,25.76,23.15,8.4,72.0,333.5,43.6,36.29
2084.2,54.2,18.5,24.03,8.74,67.3,214.0,20.5,64.34
3372.0,57.4,25.34,46.18,9.99,15.7,451.3,67.4,33.94
2632.7,33.4,18.08,34.83,6.98,45.3,231.6,23.6,45.64
4939.8,49.7,20.28,37.05,8.13,65.2,402.6,95.0,24.7
922.1,28.6,8.98,33.48,3.53,74.2,591.3,16.8,11.38
2355.7,62.8,18.12,38.62,7.48,83.4,397.6,61.1,31.47
4439.9,36.7,16.84,45.74,6.22,39.7,440.5,113.8,15.7
1778.2,54.6,26.66,41.65,10.33,85.3,454.9,27.5,52.2
4045.1,99.4,19.06,26.57,7.09,41.9,523.7,32.2,16.15
2222.5,44.6,33.01,39.65,11.91,10.6,345.7,76.1,84.0
4909.9,81.2,14.41,38.42,6.96,64.9,373.9,117.8,19.38
4475.9,110.1,6.46,41.83,4.3,31.8,229.2,52.4,11.92
1855.9,76.7,16.16,24.43,4.83,21.2,426.6,81.4,18.37
3965.9,39.4,2.93,26.14,1.63,33.3,283.1,26.8,3.0
2015.9,54.5,20.55,41.21,8.56,84.5,378.4,80.6,42.74
3228.6,79.0,29.22,31.02,12.63,92.3,495.0,37.8,46.15
3463.2,70.7,27.16,45.16,11.77,96.6,157.9,77.5,127.85
4233.2,34.9,14.02,34.91,7.13,37.3,403.8,19.8,17.28
610.0,64.7,8.91,28.83,3.75,51.0,228.1,67.7,38.02
1490.7,74.3,34.05,46.26,13.09,82.2,275.7,36.1,136.73
3703.6,46.7,6.12,35.76,1.79,38.6,165.6,85.0,7.47
3035.9,81.2,18.67,26.3,6.59,44.7,226.3,92.2,44.65
2730.2,27.0,30.39,52.35,12.99,31.4,594.0,103.3,33.04
748.4,53.7,19.67,37.27,6.5,61.5,599.3,119.2,24.11
2067.2,100.4,6.57,56.6,2.65,69.3,473.9,60.5,5.53
4393.0,45.9,6.54,27.74,4.72,38.7,425.3,83.8,7.99
639.0,80.5,24.57,55.05,9.4,12.2,499.7,12.0,75.59
2284.0,61.0,11.5,52.64,3.13,76.2,553.4,109.6,6.13
4753.2,51.6,23.71,24.16,10.17,65.5,383.7,77.7,34.25
729.0,111.6,22.01,41.27,7.13,29.7,165.9,56.3,142.8
3873.7,54.3,12.52,46.15,5.68,38.3,469.2,57.8,12.36
1659.3,43.7,14.07,39.82,4.37,96.1,593.1,93.4,10.11
4399.7,110.9,36.05,35.61,12.53,66.7,266.1,101.7,81.16
3857.3,94.6,17.18,57.75,6.55,63.6,358.6,98.9,23.58
4485.7,88.2,27.4,48.03,11.34,67.6,312.6,66.2,55.69
1471.7,25.0,18.16,58.63,7.16,95.9,325.7,50.8,42.78
2890.8,33.1,12.14,53.85,2.29,40.6,474.6,114.0,5.11
4006.7,83.8,19.69,52.69,7.17,35.3,320.3,79.8,29.44
1605.6,40.9,27.08,49.03,8.11,43.9,573.5,69.8,27.18
1538.4,42.6,19.88,45.84,7.41,82.1,505.3,75.8,26.19
622.3,97.9,28.62,55.47,12.43,20.9,162.4,79.3,278.37
4813.3,48.6,31.88,44.54,13.75,28.6,518.3,88.4,37.3
3695.1,27.2,29.82,23.01,12.01,30.5,497.8,70.9,36.76
3360.0,23.6,16.94,43.3,9.16,67.3,382.4,106.3,30.1
3848.0,64.3,20.31,24.11,8.58,67.7,373.6,104.6,29.98
2892.3,81.7,23.7,57.97,10.02,43.5,526.0,58.6,28.04
2642.6,106.9,14.29,45.87,5.03,34.9,341.2,28.5,19.38
2522.9,31.1,36.27,42.23,12.37,77.9,221.8,73.4,127.66
3382.0,39.7,32.05,27.91,13.0,12.9,290.8,78.3,90.77
1406.9,73.0,7.14,40.63,4.74,76.5,269.3,67.6,23.61
4496.3,56.4,30.63,33.7,13.64,28.9,456.5,108.0,43.08
4152.9,68.3,32.42,47.02,12.88,91.2,230.5,20.2,84.96
2073.0,112.4,18.25,44.18,6.94,47.2,440.1,41.6,26.48
3103.7,74.5,38.44,39.97,13.73,67.8,359.7,105.2,82.03
1134.6,61.5,11.06,30.11,2.69,20.9,527.8,113.3,7.64
4875.6,118.9,7.99,41.03,1.39,32.8,368.2,56.9,3.0
4563.0,26.5,14.85,38.47,5.87,73.1,568.4,31.2,9.48
4648.5,113.2,25.8,54.05,8.92,59.5,555.2,56.2,19.31
1994.7,70.2,12.93,55.77,5.92,79.3,233.4,60.2,40.59
1261.1,70.4,37.54,50.37,14.19,60.7,458.8,67.2,97.62
1453.0,112.2,11.65,32.79,4.57,61.2,246.6,40.2,33.33
905.0,70.7,9.01,21.52,4.94,87.2,520.5,44.4,15.76
1040.5,63.8,26.52,57.01,9.89,48.2,436.1,82.1,67.73
820.9,47.2,8.62,59.68,1.05,90.6,282.4,78.4,7.06
4954.2,85.9,26.51,25.08,11.19,43.5,262.1,82.8,62.85
833.3,77.0,21.14,47.42,6.28,39.6,343.3,51.5,60.87
1096.4,41.4,30.82,37.01,14.69,80.1,510.3,47.0,85.42
4222.6,90.9,22.97,25.94,10.68,11.0,508.3,48.7,28.94
3111.1,84.4,5.54,59.92,1.73,25.5,165.0,114.6,7.41
3984.9,59.7,6.17,57.33,2.3,16.5,286.0,53.5,6.07
3339.1,20.4,5.14,59.3,2.23,56.1,340.3,76.7,4.75
4469.8,64.7,35.38,25.76,14.34,66.5,413.5,67.5,57.0
3373.1,20.6,24.74,39.68,10.58,10.9,217.3,106.4,79.91
2849.6,27.5,16.99,55.83,6.99,24.5,300.9,50.6,34.77
3707.4,63.1,11.59,47.01,3.81,37.2,548.5,57.8,6.12
2513.3,28.2,30.43,37.38,13.23,36.5,364.4,102.7,74.32
2057.3,47.6,10.47,40.67,3.82,18.7,484.9,27.7,10.66
2604.4,85.5,25.12,21.54,10.89,25.6,368.2,75.4,54.92
1263.7,50.9,25.26,44.46,11.69,86.2,359.2,54.0,83.14
4084.6,119.8,16.08,54.39,5.13,73.1,429.9,118.4,12.14
1673.2,111.6,25.68,20.11,8.07,36.6,266.7,89.4,70.94
1190.9,78.5,14.67,26.4,4.12,33.7,262.4,11.2,28.93
1608.6,116.7,17.5,40.72,6.31,17.2,595.2,102.3,15.02
4289.3,106.8,33.45,42.44,14.51,41.4,541.0,87.3,36.27
1985.9,51.9,25.76,33.73,10.7,45.8,482.0,71.7,43.06
3587.2,95.0,34.73,21.12,12.85,91.4,211.7,36.0,102.79
4353.8,33.7,14.86,49.74,8.57,76.9,163.6,26.4,52.84
849.9,88.5,10.91,29.72,4.35,53.1,228.9,79.1,38.29
3942.6,69.1,29.46,45.78,10.98,22.1,572.0,58.4,27.59
1884.5,21.7,17.0,42.37,8.01,69.1,517.3,104.8,23.38
1474.8,47.4,11.26,37.23,3.48,94.2,385.4,38.9,14.53
3600.1,115.5,18.71,43.61,6.77,17.0,586.0,80.1,12.64
4594.1,51.6,20.38,47.8,9.89,86.4,216.0,37.4,53.54
1827.6,38.1,28.24,42.89,11.29,26.2,401.6,80.0,62.28
3059.8,38.8,10.28,42.3,4.41,73.1,232.4,15.3,20.75
1804.3,67.9,33.76,37.44,13.26,26.5,287.9,53.1,108.57
2994.3,104.3,18.53,37.2,6.31,64.0,573.1,29.0,15.14
3298.4,95.8,14.23,39.64,4.8,31.4,540.7,76.7,9.3
3246.5,63.7,10.8,38.08,3.73,58.8,195.8,44.8,20.72
3306.0,40.9,31.06,37.56,12.26,64.0,262.3,94.9,86.58
1107.9,24.6,12.18,28.41,5.96,65.7,417.5,22.6,32.66
3620.9,66.3,19.77,48.99,7.77,71.5,177.6,71.2,58.64
3536.4,101.5,9.09,25.32,4.12,16.2,397.5,75.3,8.64
3571.6,93.0,29.49,56.35,10.61,73.3,413.0,12.4,42.63
833.3,60.9,31.5,44.99,11.93,23.9,280.9,14.0,153.35
2510.8,79.5,17.27,21.96,5.75,70.9,281.9,43.9,30.62
2340.7,63.6,39.87,46.36,14.23,21.2,253.1,77.0,145.71
890.2,77.9,4.3,34.46,1.43,53.1,571.1,115.9,3.0
1500.7,71.8,6.93,57.19,2.86,44.8,325.0,20.0,10.74
2484.3,88.1,22.2,57.44,9.24,97.1,413.4,87.3,36.89
3843.1,70.8,22.08,53.84,10.82,66.8,285.7,86.2,58.56
1566.8,114.1,7.8,42.71,4.51,17.9,466.2,83.6,10.64
4233.9,62.8,24.0,56.77,8.76,73.1,195.6,66.8,64.02
2956.1,21.6,10.37,45.99,5.46,27.5,182.2,116.4,33.54
3921.9,43.6,18.92,55.01,8.76,35.8,484.9,65.2,21.22
2626.5,70.1,25.23,26.4,10.23,44.1,477.0,102.2,33.18
2746.4,74.1,34.39,56.17,14.62,79.9,269.3,38.9,118.54
3288.7,75.2,21.63,46.46,7.38,95.0,309.8,98.7,36.88
4675.9,91.5,25.35,32.13,10.08,93.2,580.8,119.6,17.01
2713.2,47.5,20.52,59.91,9.09,25.4,196.9,110.1,80.97
2879.0,86.5,17.44,47.48,5.45,15.4,232.4,43.4,32.29
3209.0,90.4,14.64,56.34,4.54,84.6,343.5,103.1,15.98
3818.8,61.1,31.88,20.22,14.83,35.9,276.9,20.5,92.04
823.3,60.2,11.72,42.09,3.9,62.5,442.1,84.5,18.67
2820.6,37.9,27.6,48.5,12.06,98.1,460.8,47.6,50.17
2667.2,61.4,6.8,20.55,3.05,26.8,386.9,82.5,7.34
4647.6,98.7,35.81,50.5,12.26,43.7,425.0,55.3,45.74
2720.8,110.9,10.65,46.06,3.6,88.1,345.0,11.0,12.74
2607.4,79.4,34.79,30.99,14.54,68.5,492.2,35.4,62.33
4829.9,49.9,26.64,47.56,10.6,94.4,168.9,14.7,70.68
2527.6,88.2,9.82,25.24,2.26,66.9,290.8,57.0,9.53
1314.0,94.0,24.52,52.96,10.7,37.3,458.0,102.4,55.98
1476.1,53.2,22.14,54.65,9.45,82.5,298.3,91.2,74.4
928.3,102.7,17.14,39.42,5.73,78.3,185.3,96.8,78.62
502.6,27.4,8.15,40.3,4.65,94.0,305.3,98.8,37.3
2443.8,21.1,30.42,36.08,11.06,52.9,470.2,50.9,48.59
3961.6,32.3,23.36,33.81,11.38,55.3,204.9,65.7,83.49
3800.6,35.6,14.1,54.92,5.58,39.1,476.1,65.9,11.98
644.7,107.9,27.72,32.19,13.27,34.2,499.0,22.5,116.92
3064.9,62.5,9.79,36.11,4.76,99.7,435.9,75.8,10.72
1194.3,47.5,10.44,32.0,1.98,98.0,259.9,89.2,13.36
4734.8,62.9,26.75,46.27,9.4,57.7,512.4,77.2,23.26
1253.1,59.5,11.2,52.57,2.5,96.0,246.5,92.1,18.95
3319.9,50.1,8.86,26.57,4.87,42.1,557.6,23.1,8.38
1968.1,33.8,17.48,30.19,8.1,86.5,468.0,93.8,29.24
3387.0,85.6,14.54,24.16,5.01,67.1,174.6,32.9,31.18
2355.2,33.7,13.37,26.41,4.01,74.5,509.7,106.5,10.6
3918.4,97.5,24.54,36.28,10.84,74.6,377.9,36.9,43.34
1538.1,40.2,20.18,51.04,8.66,67.2,353.7,64.1,51.58
4576.1,93.1,27.95,41.66,12.76,86.7,339.2,63.6,55.24
2750.9,100.6,27.99,22.13,9.14,45.3,423.0,39.6,41.75
3902.4,32.5,18.44,45.0,7.77,86.4,476.1,49.8,20.37
4323.8,28.7,12.81,51.81,4.66,26.5,553.2,30.4,8.22
4994.7,115.0,30.06,35.74,12.09,28.0,272.8,72.7,64.02
1507.8,66.3,13.96,29.8,3.76,74.6,433.8,110.4,15.71
1791.0,83.0,9.24,50.56,4.39,77.5,458.9,44.8,13.68
1626.9,22.3,34.9,20.96,12.78,91.2,453.7,65.9,73.49
1682.9,47.9,24.33,52.62,11.38,34.7,371.9,104.8,76.1
3121.0,70.5,27.53,52.17,9.58,15.0,326.0,59.8,55.86
4970.9,108.6,1.0,55.52,1.54,55.7,493.1,101.4,3.0
4956.3,47.1,8.08,23.58,2.78,88.8,285.0,59.1,7.83
2870.5,97.5,25.27,24.31,8.0,97.4,243.6,58.4,58.98
3375.6,86.2,30.42,54.91,11.45,87.2,395.6,27.3,54.95
4369.9,31.5,20.51,39.01,7.5,54.1,270.4,23.7,34.5
4698.2,49.3,1.71,35.69,1.24,87.7,165.0,77.3,3.0
1417.4,43.8,8.03,42.93,3.58,29.3,173.2,101.0,29.11
2878.4,64.3,27.29,22.34,9.24,92.9,462.8,24.9,38.39
4247.8,83.5,28.07,45.75,10.72,61.0,587.9,110.1,21.15
1864.4,63.3,8.05,57.8,1.47,45.0,354.6,49.5,5.28
2479.1,44.5,5.92,47.03,1.61,62.3,216.2,56.8,6.96
4935.3,89.6,11.87,38.58,4.66,80.6,518.1,108.4,7.31
4932.7,78.4,9.29,58.44,2.17,31.6,267.6,108.6,7.14
4577.5,71.9,22.53,47.54,8.59,19.2,598.0,67.7,15.17
4093.0,75.4,7.77,22.28,2.73,76.0,403.5,40.4,5.35
1711.1,42.2,20.93,46.8,10.08,95.7,254.7,28.9,78.24
1943.8,88.0,32.19,22.39,11.88,67.3,373.2,39.9,80.21
2962.8,58.8,36.87,32.29,14.59,22.8,300.9,95.9,110.33
